x-axis,1
second,Volt
-250.2000E-03,
-249.9500E-03,+185.9548E-03
-249.7000E-03,+175.9045E-03
-249.4500E-03,+262.3367E-03
-249.2000E-03,+236.2060E-03
-248.9500E-03,+189.9749E-03
-248.7000E-03,+163.8442E-03
-248.4500E-03,+129.6734E-03
-248.2000E-03,+99.5226E-03
-247.9500E-03,+67.3618E-03
-247.7000E-03,+47.2613E-03
-247.4500E-03,+17.1106E-03
-247.2000E-03,+11.0804E-03
-246.9500E-03,+17.1106E-03
-246.7000E-03,+3.0402E-03
-246.4500E-03,+3.0402E-03
-246.2000E-03,+3.0402E-03
-245.9500E-03,+5.0503E-03
-245.7000E-03,-13.0402E-03
-245.4500E-03,+3.0402E-03
-245.2000E-03,+11.0804E-03
-244.9500E-03,+9.0704E-03
-244.7000E-03,+7.0603E-03
-244.4500E-03,+5.0503E-03
-244.2000E-03,+11.0804E-03
-243.9500E-03,-11.0302E-03
-243.7000E-03,+3.0402E-03
-243.4500E-03,-21.0804E-03
-243.2000E-03,-21.0804E-03
-242.9500E-03,-15.0503E-03
-242.7000E-03,-21.0804E-03
-242.4500E-03,-25.1005E-03
-242.2000E-03,-21.0804E-03
-241.9500E-03,-2.9899E-03
-241.7000E-03,+179.9246E-03
-241.4500E-03,+169.8744E-03
-241.2000E-03,+212.0854E-03
-240.9500E-03,+252.2864E-03
-240.7000E-03,+196.0050E-03
-240.4500E-03,+167.8643E-03
-240.2000E-03,+139.7236E-03
-239.9500E-03,+107.5628E-03
-239.7000E-03,+83.4422E-03
-239.4500E-03,+61.3317E-03
-239.2000E-03,+35.2010E-03
-238.9500E-03,+19.1206E-03
-238.7000E-03,+19.1206E-03
-238.4500E-03,+11.0804E-03
-238.2000E-03,+11.0804E-03
-237.9500E-03,+5.0503E-03
-237.7000E-03,-979.9E-06
-237.4500E-03,+5.0503E-03
-237.2000E-03,+3.0402E-03
-236.9500E-03,+11.0804E-03
-236.7000E-03,+7.0603E-03
-236.4500E-03,+1.0302E-03
-236.2000E-03,+19.1206E-03
-235.9500E-03,+11.0804E-03
-235.7000E-03,-5.0000E-03
-235.4500E-03,+11.0804E-03
-235.2000E-03,-13.0402E-03
-234.9500E-03,-21.0804E-03
-234.7000E-03,-21.0804E-03
-234.4500E-03,-21.0804E-03
-234.2000E-03,-21.0804E-03
-233.9500E-03,-17.0603E-03
-233.7000E-03,-17.0603E-03
-233.4500E-03,+153.7940E-03
-233.2000E-03,+163.8442E-03
-232.9500E-03,+163.8442E-03
-232.7000E-03,+236.2060E-03
-232.4500E-03,+198.0151E-03
-232.2000E-03,+171.8844E-03
-231.9500E-03,+125.6533E-03
-231.7000E-03,+107.5628E-03
-231.4500E-03,+77.4121E-03
-231.2000E-03,+67.3618E-03
-230.9500E-03,+33.1910E-03
-230.7000E-03,+15.1005E-03
-230.4500E-03,+19.1206E-03
-230.2000E-03,+19.1206E-03
-229.9500E-03,+5.0503E-03
-229.7000E-03,-979.9E-06
-229.4500E-03,-2.9899E-03
-229.2000E-03,+11.0804E-03
-228.9500E-03,+1.0302E-03
-228.7000E-03,+11.0804E-03
-228.4500E-03,+3.0402E-03
-228.2000E-03,-21.0804E-03
-227.9500E-03,-13.0402E-03
-227.7000E-03,+3.0402E-03
-227.4500E-03,+3.0402E-03
-227.2000E-03,+11.0804E-03
-226.9500E-03,+7.0603E-03
-226.7000E-03,-9.0201E-03
-226.4500E-03,-21.0804E-03
-226.2000E-03,-13.0402E-03
-225.9500E-03,-15.0503E-03
-225.7000E-03,-13.0402E-03
-225.4500E-03,-7.0101E-03
-225.2000E-03,+99.5226E-03
-224.9500E-03,+185.9548E-03
-224.7000E-03,+171.8844E-03
-224.4500E-03,+252.2864E-03
-224.2000E-03,+228.1658E-03
-223.9500E-03,+191.9849E-03
-223.7000E-03,+139.7236E-03
-223.4500E-03,+113.5930E-03
-223.2000E-03,+83.4422E-03
-222.9500E-03,+65.3518E-03
-222.7000E-03,+43.2412E-03
-222.4500E-03,+19.1206E-03
-222.2000E-03,+11.0804E-03
-221.9500E-03,+17.1106E-03
-221.7000E-03,+3.0402E-03
-221.4500E-03,+3.0402E-03
-221.2000E-03,-5.0000E-03
-220.9500E-03,-5.0000E-03
-220.7000E-03,+3.0402E-03
-220.4500E-03,-979.9E-06
-220.2000E-03,+3.0402E-03
-219.9500E-03,+3.0402E-03
-219.7000E-03,+3.0402E-03
-219.4500E-03,+7.0603E-03
-219.2000E-03,+3.0402E-03
-218.9500E-03,+9.0704E-03
-218.7000E-03,+3.0402E-03
-218.4500E-03,-9.0201E-03
-218.2000E-03,-13.0402E-03
-217.9500E-03,-13.0402E-03
-217.7000E-03,-21.0804E-03
-217.4500E-03,-21.0804E-03
-217.2000E-03,-13.0402E-03
-216.9500E-03,+1.0302E-03
-216.7000E-03,+175.9045E-03
-216.4500E-03,+159.8241E-03
-216.2000E-03,+204.0452E-03
-215.9500E-03,+250.2764E-03
-215.7000E-03,+212.0854E-03
-215.4500E-03,+169.8744E-03
-215.2000E-03,+131.6834E-03
-214.9500E-03,+107.5628E-03
-214.7000E-03,+79.4221E-03
-214.4500E-03,+65.3518E-03
-214.2000E-03,+27.1608E-03
-213.9500E-03,+19.1206E-03
-213.7000E-03,+15.1005E-03
-213.4500E-03,+19.1206E-03
-213.2000E-03,-5.0000E-03
-212.9500E-03,-2.9899E-03
-212.7000E-03,+3.0402E-03
-212.4500E-03,+1.0302E-03
-212.2000E-03,+11.0804E-03
-211.9500E-03,+11.0804E-03
-211.7000E-03,+11.0804E-03
-211.4500E-03,-2.9899E-03
-211.2000E-03,+3.0402E-03
-210.9500E-03,+11.0804E-03
-210.7000E-03,+3.0402E-03
-210.4500E-03,+9.0704E-03
-210.2000E-03,-5.0000E-03
-209.9500E-03,-19.0704E-03
-209.7000E-03,-13.0402E-03
-209.4500E-03,-15.0503E-03
-209.2000E-03,-21.0804E-03
-208.9500E-03,-9.0201E-03
-208.7000E-03,-5.0000E-03
-208.4500E-03,+163.8442E-03
-208.2000E-03,+187.9648E-03
-207.9500E-03,+175.9045E-03
-207.7000E-03,+248.2663E-03
-207.4500E-03,+214.0955E-03
-207.2000E-03,+196.0050E-03
-206.9500E-03,+147.7638E-03
-206.7000E-03,+115.6030E-03
-206.4500E-03,+89.4724E-03
-206.2000E-03,+67.3618E-03
-205.9500E-03,+47.2613E-03
-205.7000E-03,+11.0804E-03
-205.4500E-03,+19.1206E-03
-205.2000E-03,+19.1206E-03
