x-axis,1
second,Volt
-250.2000E-03,
-249.9500E-03,+465.3518E-03
-249.7000E-03,+489.4724E-03
-249.4500E-03,+533.6935E-03
-249.2000E-03,+541.7337E-03
-248.9500E-03,+541.7337E-03
-248.7000E-03,+541.7337E-03
-248.4500E-03,+545.7538E-03
-248.2000E-03,+549.7739E-03
-247.9500E-03,+535.7035E-03
-247.7000E-03,+529.6734E-03
-247.4500E-03,+527.6633E-03
-247.2000E-03,+525.6533E-03
-246.9500E-03,+521.6332E-03
-246.7000E-03,+425.1507E-03
-246.4500E-03,+397.0100E-03
-246.2000E-03,+397.0100E-03
-245.9500E-03,+397.0100E-03
-245.7000E-03,+376.9095E-03
-245.4500E-03,+421.1306E-03
-245.2000E-03,+445.2513E-03
-244.9500E-03,+304.5477E-03
-244.7000E-03,+332.6884E-03
-244.4500E-03,+435.2010E-03
-244.2000E-03,+437.2111E-03
-243.9500E-03,+419.1206E-03
-243.7000E-03,+421.1306E-03
-243.4500E-03,+266.3568E-03
-243.2000E-03,+228.1658E-03
-242.9500E-03,+236.2060E-03
-242.7000E-03,+232.1859E-03
-242.4500E-03,+242.2362E-03
-242.2000E-03,+228.1658E-03
-241.9500E-03,+382.9397E-03
-241.7000E-03,+469.3719E-03
-241.4500E-03,+479.4221E-03
-241.2000E-03,+517.6131E-03
-240.9500E-03,+543.7437E-03
-240.7000E-03,+537.7136E-03
-240.4500E-03,+539.7236E-03
-240.2000E-03,+541.7337E-03
-239.9500E-03,+535.7035E-03
-239.7000E-03,+545.7538E-03
-239.4500E-03,+541.7337E-03
-239.2000E-03,+533.6935E-03
-238.9500E-03,+533.6935E-03
-238.7000E-03,+533.6935E-03
-238.4500E-03,+485.4523E-03
-238.2000E-03,+397.0100E-03
-237.9500E-03,+388.9698E-03
-237.7000E-03,+405.0502E-03
-237.4500E-03,+399.0201E-03
-237.2000E-03,+405.0502E-03
-236.9500E-03,+461.3317E-03
-236.7000E-03,+441.2312E-03
-236.4500E-03,+403.0402E-03
-236.2000E-03,+421.1306E-03
-235.9500E-03,+437.2111E-03
-235.7000E-03,+441.2312E-03
-235.4500E-03,+439.2211E-03
-235.2000E-03,+332.6884E-03
-234.9500E-03,+246.2563E-03
-234.7000E-03,+236.2060E-03
-234.4500E-03,+228.1658E-03
-234.2000E-03,+236.2060E-03
-233.9500E-03,+228.1658E-03
-233.7000E-03,+300.5276E-03
-233.4500E-03,+461.3317E-03
-233.2000E-03,+469.3719E-03
-232.9500E-03,+501.5327E-03
-232.7000E-03,+537.7136E-03
-232.4500E-03,+541.7337E-03
-232.2000E-03,+533.6935E-03
-231.9500E-03,+533.6935E-03
-231.7000E-03,+537.7136E-03
-231.4500E-03,+533.6935E-03
-231.2000E-03,+541.7337E-03
-230.9500E-03,+525.6533E-03
-230.7000E-03,+521.6332E-03
-230.4500E-03,+531.6834E-03
-230.2000E-03,+541.7337E-03
-229.9500E-03,+405.0502E-03
-229.7000E-03,+392.9899E-03
-229.4500E-03,+395.0000E-03
-229.2000E-03,+405.0502E-03
-228.9500E-03,+386.9598E-03
-228.7000E-03,+449.2714E-03
-228.4500E-03,+445.2513E-03
-228.2000E-03,+348.7688E-03
-227.9500E-03,+413.0904E-03
-227.7000E-03,+437.2111E-03
-227.4500E-03,+441.2312E-03
-227.2000E-03,+429.1708E-03
-226.9500E-03,+419.1206E-03
-226.7000E-03,+256.3065E-03
-226.4500E-03,+238.2161E-03
-226.2000E-03,+236.2060E-03
-225.9500E-03,+232.1859E-03
-225.7000E-03,+232.1859E-03
-225.4500E-03,+252.2864E-03
-225.2000E-03,+437.2111E-03
-224.9500E-03,+479.4221E-03
-224.7000E-03,+493.4925E-03
-224.4500E-03,+541.7337E-03
-224.2000E-03,+533.6935E-03
-223.9500E-03,+541.7337E-03
-223.7000E-03,+541.7337E-03
-223.4500E-03,+541.7337E-03
-223.2000E-03,+533.6935E-03
-222.9500E-03,+545.7538E-03
-222.7000E-03,+541.7337E-03
-222.4500E-03,+525.6533E-03
-222.2000E-03,+525.6533E-03
-221.9500E-03,+523.6432E-03
-221.7000E-03,+433.1910E-03
-221.4500E-03,+395.0000E-03
-221.2000E-03,+397.0100E-03
-220.9500E-03,+395.0000E-03
-220.7000E-03,+392.9899E-03
-220.4500E-03,+417.1105E-03
-220.2000E-03,+437.2111E-03
-219.9500E-03,+356.8090E-03
-219.7000E-03,+397.0100E-03
-219.4500E-03,+437.2111E-03
-219.2000E-03,+437.2111E-03
-218.9500E-03,+431.1809E-03
-218.7000E-03,+425.1507E-03
-218.4500E-03,+278.4171E-03
-218.2000E-03,+236.2060E-03
-217.9500E-03,+238.2161E-03
-217.7000E-03,+236.2060E-03
-217.4500E-03,+238.2161E-03
-217.2000E-03,+244.2462E-03
-216.9500E-03,+362.8392E-03
-216.7000E-03,+465.3518E-03
-216.4500E-03,+485.4523E-03
-216.2000E-03,+525.6533E-03
-215.9500E-03,+541.7337E-03
-215.7000E-03,+545.7538E-03
-215.4500E-03,+547.7638E-03
-215.2000E-03,+541.7337E-03
-214.9500E-03,+535.7035E-03
-214.7000E-03,+545.7538E-03
-214.4500E-03,+539.7236E-03
-214.2000E-03,+541.7337E-03
-213.9500E-03,+531.6834E-03
-213.7000E-03,+525.6533E-03
-213.4500E-03,+509.5729E-03
-213.2000E-03,+397.0100E-03
-212.9500E-03,+382.9397E-03
-212.7000E-03,+384.9497E-03
-212.4500E-03,+380.9296E-03
-212.2000E-03,+380.9296E-03
-211.9500E-03,+437.2111E-03
-211.7000E-03,+437.2111E-03
-211.4500E-03,+386.9598E-03
-211.2000E-03,+421.1306E-03
-210.9500E-03,+439.2211E-03
-210.7000E-03,+429.1708E-03
-210.4500E-03,+429.1708E-03
-210.2000E-03,+340.7286E-03
-209.9500E-03,+244.2462E-03
-209.7000E-03,+236.2060E-03
-209.4500E-03,+222.1357E-03
-209.2000E-03,+236.2060E-03
-208.9500E-03,+236.2060E-03
-208.7000E-03,+288.4673E-03
-208.4500E-03,+467.3618E-03
-208.2000E-03,+469.3719E-03
-207.9500E-03,+501.5327E-03
-207.7000E-03,+541.7337E-03
-207.4500E-03,+541.7337E-03
-207.2000E-03,+541.7337E-03
-206.9500E-03,+541.7337E-03
-206.7000E-03,+545.7538E-03
-206.4500E-03,+541.7337E-03
-206.2000E-03,+541.7337E-03
-205.9500E-03,+541.7337E-03
-205.7000E-03,+529.6734E-03
-205.4500E-03,+533.6935E-03
-205.2000E-03,+549.7739E-03
